"","Project","Region","Site","Zone","Replicate","Depth_cm","Sample_ID","Year","Month","Day","Time","Time_Zone","H2S_mean","H2S_sd","H2S_cv","H2S_Conc_flag","H2S_cv_flag","Dilution","Analysis_rundate","Field_notes","Run_notes"
"89","COMPASS: Synoptic","CB","SWH","SWAMP","LysC",10,"SWH_202409_SWAMP_LYSC_10CM",2024,9,24,"16:05","EDT",17.0176902131306,0.21654921675683,1.27249476306569,"Within_Range","within range",1,"20241007","","Some sample IDs are missing from metadata: GWI_202410_UP_LYSA_20CM, GWI_202410_TR_LYSC_45CM"
"90","COMPASS: Synoptic","CB","SWH","SWAMP","LysC",20,"SWH_202409_SWAMP_LYSC_20CM",2024,9,24,"16:10","EDT",34.3886914844203,2.96273190251581,8.61542493949812,"Within_Range","within range",1,"20241007","","Some sample IDs are missing from metadata: GWI_202410_UP_LYSA_20CM, GWI_202410_TR_LYSC_45CM"
"91","COMPASS: Synoptic","CB","MSM","TR","LysC",20,"MSM_202409_TR_LYSC_20CM",2024,9,12,"13:14","EDT",11.6028708133971,0.347186869238029,2.99224971838137,"Within_Range","within range",1,"20241007","","Some sample IDs are missing from metadata: GWI_202410_UP_LYSA_20CM, GWI_202410_TR_LYSC_45CM"
"92","COMPASS: Synoptic","CB","SWH","SWAMP","LysC",45,"SWH_202409_SWAMP_LYSC_45CM",2024,9,24,"16:22","EDT",65.7279513685687,6.39978011549851,9.73677101179042,"Within_Range","within range",1,"20241007","","Some sample IDs are missing from metadata: GWI_202410_UP_LYSA_20CM, GWI_202410_TR_LYSC_45CM"
"93","COMPASS: Synoptic","CB","SWH","WC","LysA",10,"SWH_202409_WC_LYSA_10CM",2024,9,25,"10:53","EDT",23.1936681381826,0.866196867027321,3.73462645868138,"Within_Range","within range",1,"20241007","","Some sample IDs are missing from metadata: GWI_202410_UP_LYSA_20CM, GWI_202410_TR_LYSC_45CM"
"94","COMPASS: Synoptic","CB","SWH","WC","LysA",20,"SWH_202409_WC_LYSA_20CM",2024,9,25,"11:00","EDT",12.1177407849901,0.938379939279597,7.74385222402134,"Within_Range","within range",1,"20241007","","Some sample IDs are missing from metadata: GWI_202410_UP_LYSA_20CM, GWI_202410_TR_LYSC_45CM"
"95","COMPASS: Synoptic","CB","SWH","WC","LysA",45,"SWH_202409_WC_LYSA_45CM",2024,9,25,"11:05","EDT",21.7304887950574,1.5956650043575,7.34297796706917,"Within_Range","within range",1,"20241007","","Some sample IDs are missing from metadata: GWI_202410_UP_LYSA_20CM, GWI_202410_TR_LYSC_45CM"
"96","COMPASS: Synoptic","CB","SWH","WC","LysB",10,"SWH_202409_WC_LYSB_10CM",2024,9,25,"11:10","EDT",33.9123075122399,1.07550355377868,3.17142545782383,"Within_Range","within range",1,"20241007","","Some sample IDs are missing from metadata: GWI_202410_UP_LYSA_20CM, GWI_202410_TR_LYSC_45CM"
"97","COMPASS: Synoptic","CB","SWH","WC","LysB",20,"SWH_202409_WC_LYSB_20CM",2024,9,25,"11:15","EDT",9.10631353227877,0.176811695084528,1.94163856161762,"Within_Range","within range",1,"20241007","","Some sample IDs are missing from metadata: GWI_202410_UP_LYSA_20CM, GWI_202410_TR_LYSC_45CM"
"98","COMPASS: Synoptic","CB","SWH","WC","LysC",10,"SWH_202409_WC_LYSC_10CM",2024,9,25,"11:25","EDT",41.1601493746977,0.433098433513659,1.0522275552768,"Within_Range","within range",1,"20241007","","Some sample IDs are missing from metadata: GWI_202410_UP_LYSA_20CM, GWI_202410_TR_LYSC_45CM"
"99","COMPASS: Synoptic","CB","SWH","WC","LysC",20,"SWH_202409_WC_LYSC_20CM",2024,9,25,"11:30","EDT",12.219823064743,0.505281505765937,4.13493307627169,"Within_Range","within range",1,"20241007","","Some sample IDs are missing from metadata: GWI_202410_UP_LYSA_20CM, GWI_202410_TR_LYSC_45CM"
"100","COMPASS: Synoptic","CB","SWH","WC","LysC",45,"SWH_202409_WC_LYSC_45CM",2024,9,25,"11:34","EDT",20.0971723190105,0.615322763680837,3.06173800927598,"Within_Range","within range",1,"20241007","","Some sample IDs are missing from metadata: GWI_202410_UP_LYSA_20CM, GWI_202410_TR_LYSC_45CM"
"101","COMPASS: Synoptic","CB","SWH","SW","A",0,"SWH_202409_SW_A",2024,9,25,"10:10","EDT",0,0,0,"bdl","within range",1,"20241007","","Some sample IDs are missing from metadata: GWI_202410_UP_LYSA_20CM, GWI_202410_TR_LYSC_45CM"
