"","Project","Region","Site","Zone","Replicate","Depth_cm","Sample_ID","Year","Month","Day","Time","Time_Zone","SO4_Conc_mM","SO4_Conc_flag","SO4_QAQC_flag","Cl_Conc_mM","Cl_Conc_flag","Cl_QAQC_flag","salinity","Analysis_rundate","Run_notes","Field_notes"
"59","COMPASS: Synoptic","CB","SWH","SWAMP","B",20,"SWH_202407_SWAMP_LYSB_20CM",2024,7,23,"","",0.0219962570180911,"Within_Range","SO4 checks perc diff out of range",0.244581100141044,"Within_Range","",0.0156934128,"2024-08-08","<80% of Sulfate Check Standards are within range of expected concentration - REASSESS; 
  Check standards 1 and 2 are lower than the expected concentrations. 
  Some SWH samples had no SO4 (bdl). 
  Some sample IDs are missing from metadata: MSM_202407_UP_A_20CM
  ",""
"60","COMPASS: Synoptic","CB","SWH","SWAMP","B",45,"SWH_202407_SWAMP_LYSB_45CM",2024,7,23,"","",0.039101684341859,"Within_Range","SO4 checks perc diff out of range",0.460124118476728,"Within_Range","",0.0295006998,"2024-08-08","<80% of Sulfate Check Standards are within range of expected concentration - REASSESS; 
  Check standards 1 and 2 are lower than the expected concentrations. 
  Some SWH samples had no SO4 (bdl). 
  Some sample IDs are missing from metadata: MSM_202407_UP_A_20CM
  ",""
"61","COMPASS: Synoptic","CB","SWH","SWAMP","C",10,"SWH_202407_SWAMP_LYSC_10CM",2024,7,23,"","",0.0560979413599501,"Within_Range","SO4 checks perc diff out of range",0.185929478138223,"Within_Range","",0.0119362984,"2024-08-08","<80% of Sulfate Check Standards are within range of expected concentration - REASSESS; 
  Check standards 1 and 2 are lower than the expected concentrations. 
  Some SWH samples had no SO4 (bdl). 
  Some sample IDs are missing from metadata: MSM_202407_UP_A_20CM
  ",""
"62","COMPASS: Synoptic","CB","SWH","SWAMP","C",20,"SWH_202407_SWAMP_LYSC_20CM",2024,7,23,"","",0.0498471615720524,"Within_Range","SO4 checks perc diff out of range",0.170713681241185,"Within_Range","",0.0109616026,"2024-08-08","<80% of Sulfate Check Standards are within range of expected concentration - REASSESS; 
  Check standards 1 and 2 are lower than the expected concentrations. 
  Some SWH samples had no SO4 (bdl). 
  Some sample IDs are missing from metadata: MSM_202407_UP_A_20CM
  ",""
"63","COMPASS: Synoptic","CB","SWH","SWAMP","C",45,"SWH_202407_SWAMP_LYSC_45CM",2024,7,23,"","",0,"bdl","SO4 checks perc diff out of range",0.275850493653032,"Within_Range","",0.0176964723,"2024-08-08","<80% of Sulfate Check Standards are within range of expected concentration - REASSESS; 
  Check standards 1 and 2 are lower than the expected concentrations. 
  Some SWH samples had no SO4 (bdl). 
  Some sample IDs are missing from metadata: MSM_202407_UP_A_20CM
  ",""
"64","COMPASS: Synoptic","CB","SWH","TR","A",10,"SWH_202407_TR_LYSA_10CM",2024,7,24,"","",0.0860293200249532,"Within_Range","SO4 checks perc diff out of range",9.86640338504936,"Within_Range","",0.632049548,"2024-08-08","<80% of Sulfate Check Standards are within range of expected concentration - REASSESS; 
  Check standards 1 and 2 are lower than the expected concentrations. 
  Some SWH samples had no SO4 (bdl). 
  Some sample IDs are missing from metadata: MSM_202407_UP_A_20CM
  ",""
"65","COMPASS: Synoptic","CB","SWH","TR","A",20,"SWH_202407_TR_LYSA_20CM",2024,7,24,"","",0.0147286338116032,"Within_Range","SO4 checks perc diff out of range",8.6569365303244,"Within_Range","",0.5545733388,"2024-08-08","<80% of Sulfate Check Standards are within range of expected concentration - REASSESS; 
  Check standards 1 and 2 are lower than the expected concentrations. 
  Some SWH samples had no SO4 (bdl). 
  Some sample IDs are missing from metadata: MSM_202407_UP_A_20CM
  ",""
"66","COMPASS: Synoptic","CB","SWH","TR","A",45,"SWH_202407_TR_LYSA_45CM",2024,7,24,"","",0.019731752963194,"Within_Range","SO4 checks perc diff out of range",10.4890832157969,"Within_Range","",0.671937266,"2024-08-08","<80% of Sulfate Check Standards are within range of expected concentration - REASSESS; 
  Check standards 1 and 2 are lower than the expected concentrations. 
  Some SWH samples had no SO4 (bdl). 
  Some sample IDs are missing from metadata: MSM_202407_UP_A_20CM
  ",""
"67","COMPASS: Synoptic","CB","SWH","TR","B",10,"SWH_202407_TR_LYSB_10CM",2024,7,24,"","",0.138281347473487,"Within_Range","SO4 checks perc diff out of range",8.06110578279267,"Within_Range","",0.5164055234,"2024-08-08","<80% of Sulfate Check Standards are within range of expected concentration - REASSESS; 
  Check standards 1 and 2 are lower than the expected concentrations. 
  Some SWH samples had no SO4 (bdl). 
  Some sample IDs are missing from metadata: MSM_202407_UP_A_20CM
  ",""
"68","COMPASS: Synoptic","CB","SWH","TR","B",20,"SWH_202407_TR_LYSB_20CM",2024,7,24,"","",0.0276419213973799,"Within_Range","SO4 checks perc diff out of range",8.9460197461213,"Within_Range","",0.5730914748,"2024-08-08","<80% of Sulfate Check Standards are within range of expected concentration - REASSESS; 
  Check standards 1 and 2 are lower than the expected concentrations. 
  Some SWH samples had no SO4 (bdl). 
  Some sample IDs are missing from metadata: MSM_202407_UP_A_20CM
  ",""
"69","COMPASS: Synoptic","CB","SWH","TR","B",45,"SWH_202407_TR_LYSB_45CM",2024,7,24,"","",0.0277947598253275,"Within_Range","SO4 checks perc diff out of range",8.55676727785614,"Within_Range","",0.5481566818,"2024-08-08","<80% of Sulfate Check Standards are within range of expected concentration - REASSESS; 
  Check standards 1 and 2 are lower than the expected concentrations. 
  Some SWH samples had no SO4 (bdl). 
  Some sample IDs are missing from metadata: MSM_202407_UP_A_20CM
  ",""
"70","COMPASS: Synoptic","CB","SWH","TR","C",10,"SWH_202407_TR_LYSC_10CM",2024,7,24,"","",0.58138178415471,"Within_Range","SO4 checks perc diff out of range",10.9594696755994,"Within_Range","",0.7020693524,"2024-08-08","<80% of Sulfate Check Standards are within range of expected concentration - REASSESS; 
  Check standards 1 and 2 are lower than the expected concentrations. 
  Some SWH samples had no SO4 (bdl). 
  Some sample IDs are missing from metadata: MSM_202407_UP_A_20CM
  ",""
"71","COMPASS: Synoptic","CB","SWH","TR","C",20,"SWH_202407_TR_LYSC_20CM",2024,7,24,"","",0.021796631316282,"Within_Range","SO4 checks perc diff out of range",7.82388434414668,"Within_Range","",0.5012095569,"2024-08-08","<80% of Sulfate Check Standards are within range of expected concentration - REASSESS; 
  Check standards 1 and 2 are lower than the expected concentrations. 
  Some SWH samples had no SO4 (bdl). 
  Some sample IDs are missing from metadata: MSM_202407_UP_A_20CM
  ",""
"72","COMPASS: Synoptic","CB","SWH","TR","C",45,"SWH_202407_TR_LYSC_45CM",2024,7,24,"","",0.0208328134747349,"Within_Range","SO4 checks perc diff out of range",7.87726093088857,"Within_Range","",0.5046287623,"2024-08-08","<80% of Sulfate Check Standards are within range of expected concentration - REASSESS; 
  Check standards 1 and 2 are lower than the expected concentrations. 
  Some SWH samples had no SO4 (bdl). 
  Some sample IDs are missing from metadata: MSM_202407_UP_A_20CM
  ",""
"73","COMPASS: Synoptic","CB","SWH","WC","A",10,"SWH_202407_WC_LYSA_10CM",2024,7,24,"","",0.0188427947598253,"Within_Range","SO4 checks perc diff out of range",16.3086516220028,"Within_Range","",1.0447280519,"2024-08-08","<80% of Sulfate Check Standards are within range of expected concentration - REASSESS; 
  Check standards 1 and 2 are lower than the expected concentrations. 
  Some SWH samples had no SO4 (bdl). 
  Some sample IDs are missing from metadata: MSM_202407_UP_A_20CM
  ",""
"74","COMPASS: Synoptic","CB","SWH","WC","A",20,"SWH_202407_WC_LYSA_20CM",2024,7,24,"","",0.0211478477854024,"Within_Range","SO4 checks perc diff out of range",10.4250578279267,"Within_Range","",0.6678359181,"2024-08-08","<80% of Sulfate Check Standards are within range of expected concentration - REASSESS; 
  Check standards 1 and 2 are lower than the expected concentrations. 
  Some SWH samples had no SO4 (bdl). 
  Some sample IDs are missing from metadata: MSM_202407_UP_A_20CM
  ",""
"75","COMPASS: Synoptic","CB","SWH","WC","A",45,"SWH_202407_WC_LYSA_45CM",2024,7,24,"","",0.0179912663755459,"Within_Range","SO4 checks perc diff out of range",13.3352806770099,"Within_Range","",0.8542594099,"2024-08-08","<80% of Sulfate Check Standards are within range of expected concentration - REASSESS; 
  Check standards 1 and 2 are lower than the expected concentrations. 
  Some SWH samples had no SO4 (bdl). 
  Some sample IDs are missing from metadata: MSM_202407_UP_A_20CM
  ",""
"76","COMPASS: Synoptic","CB","SWH","WC","B",10,"SWH_202407_WC_LYSB_10CM",2024,7,24,"","",0.0158858390517779,"Within_Range","SO4 checks perc diff out of range",16.8696925246827,"Within_Range","",1.0806672942,"2024-08-08","<80% of Sulfate Check Standards are within range of expected concentration - REASSESS; 
  Check standards 1 and 2 are lower than the expected concentrations. 
  Some SWH samples had no SO4 (bdl). 
  Some sample IDs are missing from metadata: MSM_202407_UP_A_20CM
  ",""
"77","COMPASS: Synoptic","CB","SWH","WC","B",20,"SWH_202407_WC_LYSB_20CM",2024,7,24,"","",0,"bdl","SO4 checks perc diff out of range",16.7876389280677,"Within_Range","",1.0754110926,"2024-08-08","<80% of Sulfate Check Standards are within range of expected concentration - REASSESS; 
  Check standards 1 and 2 are lower than the expected concentrations. 
  Some SWH samples had no SO4 (bdl). 
  Some sample IDs are missing from metadata: MSM_202407_UP_A_20CM
  ",""
"78","COMPASS: Synoptic","CB","SWH","WC","B",45,"SWH_202407_WC_LYSB_45CM",2024,7,24,"","",0.0107080474111042,"Within_Range","SO4 checks perc diff out of range",16.6925528913963,"Within_Range","",1.069320057,"2024-08-08","<80% of Sulfate Check Standards are within range of expected concentration - REASSESS; 
  Check standards 1 and 2 are lower than the expected concentrations. 
  Some SWH samples had no SO4 (bdl). 
  Some sample IDs are missing from metadata: MSM_202407_UP_A_20CM
  ",""
"79","COMPASS: Synoptic","CB","SWH","WC","C",10,"SWH_202407_WC_LYSC_10CM",2024,7,24,"","",0.0666126013724267,"Within_Range","SO4 checks perc diff out of range",18.4597235543018,"Within_Range","",1.1825217404,"2024-08-08","<80% of Sulfate Check Standards are within range of expected concentration - REASSESS; 
  Check standards 1 and 2 are lower than the expected concentrations. 
  Some SWH samples had no SO4 (bdl). 
  Some sample IDs are missing from metadata: MSM_202407_UP_A_20CM
  ",""
"80","COMPASS: Synoptic","CB","SWH","WC","C",20,"SWH_202407_WC_LYSC_20CM",2024,7,24,"","",0,"bdl","SO4 checks perc diff out of range",9.96464315937941,"Within_Range","",0.6383426062,"2024-08-08","<80% of Sulfate Check Standards are within range of expected concentration - REASSESS; 
  Check standards 1 and 2 are lower than the expected concentrations. 
  Some SWH samples had no SO4 (bdl). 
  Some sample IDs are missing from metadata: MSM_202407_UP_A_20CM
  ",""
"81","COMPASS: Synoptic","CB","SWH","WC","C",45,"SWH_202407_WC_LYSC_45CM",2024,7,24,"","",0,"bdl","SO4 checks perc diff out of range",14.8024344146685,"Within_Range","",0.9482425641,"2024-08-08","<80% of Sulfate Check Standards are within range of expected concentration - REASSESS; 
  Check standards 1 and 2 are lower than the expected concentrations. 
  Some SWH samples had no SO4 (bdl). 
  Some sample IDs are missing from metadata: MSM_202407_UP_A_20CM
  ",""
"82","COMPASS: Synoptic","CB","SWH","SW","A",0,"SWH_202407_SW_A",2024,7,24,"","",2.23489394884591,"Within_Range","SO4 checks perc diff out of range",15.0788998589563,"Within_Range","",0.965952429,"2024-08-08","<80% of Sulfate Check Standards are within range of expected concentration - REASSESS; 
  Check standards 1 and 2 are lower than the expected concentrations. 
  Some SWH samples had no SO4 (bdl). 
  Some sample IDs are missing from metadata: MSM_202407_UP_A_20CM
  ",""
"83","COMPASS: Synoptic","CB","SWH","SW","B",0,"SWH_202407_SW_B",2024,7,24,"","",2.27582033686837,"Within_Range","SO4 checks perc diff out of range",15.3767249647391,"Within_Range","",0.9850305543,"2024-08-08","<80% of Sulfate Check Standards are within range of expected concentration - REASSESS; 
  Check standards 1 and 2 are lower than the expected concentrations. 
  Some SWH samples had no SO4 (bdl). 
  Some sample IDs are missing from metadata: MSM_202407_UP_A_20CM
  ",""
"84","COMPASS: Synoptic","CB","SWH","SW","C",0,"SWH_202407_SW_C",2024,7,24,"","",2.20419213973799,"Within_Range","SO4 checks perc diff out of range",15.0437630465444,"Within_Range","",0.9637016298,"2024-08-08","<80% of Sulfate Check Standards are within range of expected concentration - REASSESS; 
  Check standards 1 and 2 are lower than the expected concentrations. 
  Some SWH samples had no SO4 (bdl). 
  Some sample IDs are missing from metadata: MSM_202407_UP_A_20CM
  ",""
"85","COMPASS: Synoptic","CB","GWI","UP","A",10,"GWI_202407_UP_LYSA_10CM",2024,7,25,"","",15.7584872114785,"Within_Range","SO4 checks perc diff out of range",107.359317348378,"Within_Range","",6.8772652546,"2024-08-08","<80% of Sulfate Check Standards are within range of expected concentration - REASSESS; 
  Check standards 1 and 2 are lower than the expected concentrations. 
  Some SWH samples had no SO4 (bdl). 
  Some sample IDs are missing from metadata: MSM_202407_UP_A_20CM
  ",""
"86","COMPASS: Synoptic","CB","GWI","UP","A",45,"GWI_202407_UP_LYSA_45CM",2024,7,25,"","",19.0720492825951,"Within_Range","SO4 checks perc diff out of range",131.877249647391,"Within_Range","",8.4478386395,"2024-08-08","<80% of Sulfate Check Standards are within range of expected concentration - REASSESS; 
  Check standards 1 and 2 are lower than the expected concentrations. 
  Some SWH samples had no SO4 (bdl). 
  Some sample IDs are missing from metadata: MSM_202407_UP_A_20CM
  ",""
"87","COMPASS: Synoptic","CB","GWI","UP","B",10,"GWI_202407_UP_LYSB_10CM",2024,7,25,"","",4.76215221459763,"Within_Range","SO4 checks perc diff out of range",35.7244118476728,"Within_Range","",2.2884657328,"2024-08-08","<80% of Sulfate Check Standards are within range of expected concentration - REASSESS; 
  Check standards 1 and 2 are lower than the expected concentrations. 
  Some SWH samples had no SO4 (bdl). 
  Some sample IDs are missing from metadata: MSM_202407_UP_A_20CM
  ",""
"88","COMPASS: Synoptic","CB","GWI","UP","B",20,"GWI_202407_UP_LYSB_20CM",2024,7,25,"","",13.1772832189644,"Within_Range","SO4 checks perc diff out of range",83.7417912552891,"Within_Range","",5.3643702255,"2024-08-08","<80% of Sulfate Check Standards are within range of expected concentration - REASSESS; 
  Check standards 1 and 2 are lower than the expected concentrations. 
  Some SWH samples had no SO4 (bdl). 
  Some sample IDs are missing from metadata: MSM_202407_UP_A_20CM
  ",""
"89","COMPASS: Synoptic","CB","GWI","UP","B",45,"GWI_202407_UP_LYSB_45CM",2024,7,25,"","",15.7965439800374,"Within_Range","SO4 checks perc diff out of range",114.16562764457,"Within_Range","",7.3132649005,"2024-08-08","<80% of Sulfate Check Standards are within range of expected concentration - REASSESS; 
  Check standards 1 and 2 are lower than the expected concentrations. 
  Some SWH samples had no SO4 (bdl). 
  Some sample IDs are missing from metadata: MSM_202407_UP_A_20CM
  ",""
"90","COMPASS: Synoptic","CB","GWI","UP","C",20,"GWI_202407_UP_LYSC_20CM",2024,7,25,"","",18.8256425452277,"Within_Range","SO4 checks perc diff out of range",134.033985895628,"Within_Range","",8.5859951736,"2024-08-08","<80% of Sulfate Check Standards are within range of expected concentration - REASSESS; 
  Check standards 1 and 2 are lower than the expected concentrations. 
  Some SWH samples had no SO4 (bdl). 
  Some sample IDs are missing from metadata: MSM_202407_UP_A_20CM
  ",""
"91","COMPASS: Synoptic","CB","GWI","TR","A",10,"GWI_202407_TR_LYSA_10CM",2024,7,25,"","",55.1437398627573,"Within_Range","SO4 checks perc diff out of range",319.685201692525,"Within_Range","",20.4784686028,"2024-08-08","<80% of Sulfate Check Standards are within range of expected concentration - REASSESS; 
  Check standards 1 and 2 are lower than the expected concentrations. 
  Some SWH samples had no SO4 (bdl). 
  Some sample IDs are missing from metadata: MSM_202407_UP_A_20CM
  ",""
"92","COMPASS: Synoptic","CB","GWI","TR","A",20,"GWI_202407_TR_LYSA_20CM",2024,7,25,"","",38.1022239550842,"Within_Range","SO4 checks perc diff out of range",354.725176304654,"Within_Range","",22.7230645525,"2024-08-08","<80% of Sulfate Check Standards are within range of expected concentration - REASSESS; 
  Check standards 1 and 2 are lower than the expected concentrations. 
  Some SWH samples had no SO4 (bdl). 
  Some sample IDs are missing from metadata: MSM_202407_UP_A_20CM
  ",""
"93","COMPASS: Synoptic","CB","GWI","TR","B",10,"GWI_202407_TR_LYSB_10CM",2024,7,25,"","",20.3073799126638,"Within_Range","SO4 checks perc diff out of range",127.012019746121,"Within_Range","",8.1361810127,"2024-08-08","<80% of Sulfate Check Standards are within range of expected concentration - REASSESS; 
  Check standards 1 and 2 are lower than the expected concentrations. 
  Some SWH samples had no SO4 (bdl). 
  Some sample IDs are missing from metadata: MSM_202407_UP_A_20CM
  ",""
"94","COMPASS: Synoptic","CB","GWI","TR","B",20,"GWI_202407_TR_LYSB_20CM",2024,7,25,"","",38.2009794135995,"Within_Range","SO4 checks perc diff out of range",285.078662905501,"Within_Range","",18.2616377502,"2024-08-08","<80% of Sulfate Check Standards are within range of expected concentration - REASSESS; 
  Check standards 1 and 2 are lower than the expected concentrations. 
  Some SWH samples had no SO4 (bdl). 
  Some sample IDs are missing from metadata: MSM_202407_UP_A_20CM
  ",""
"95","COMPASS: Synoptic","CB","GWI","TR","B",45,"GWI_202407_TR_LYSB_45CM",2024,7,25,"","",34.2256144728634,"Within_Range","SO4 checks perc diff out of range",265.750087447109,"Within_Range","",17.0234849642,"2024-08-08","<80% of Sulfate Check Standards are within range of expected concentration - REASSESS; 
  Check standards 1 and 2 are lower than the expected concentrations. 
  Some SWH samples had no SO4 (bdl). 
  Some sample IDs are missing from metadata: MSM_202407_UP_A_20CM
  ",""
"96","COMPASS: Synoptic","CB","GWI","TR","C",10,"GWI_202407_TR_LYSC_10CM",2024,7,25,"","",12.335343106675,"Within_Range","SO4 checks perc diff out of range",81.5060733427362,"Within_Range","",5.2211542721,"2024-08-08","<80% of Sulfate Check Standards are within range of expected concentration - REASSESS; 
  Check standards 1 and 2 are lower than the expected concentrations. 
  Some SWH samples had no SO4 (bdl). 
  Some sample IDs are missing from metadata: MSM_202407_UP_A_20CM
  ",""
"97","COMPASS: Synoptic","CB","GWI","TR","C",20,"GWI_202407_TR_LYSC_20CM",2024,7,25,"","",47.010205864005,"Within_Range","SO4 checks perc diff out of range",260.005190409027,"Within_Range","",16.655477488,"2024-08-08","<80% of Sulfate Check Standards are within range of expected concentration - REASSESS; 
  Check standards 1 and 2 are lower than the expected concentrations. 
  Some SWH samples had no SO4 (bdl). 
  Some sample IDs are missing from metadata: MSM_202407_UP_A_20CM
  ",""
"98","COMPASS: Synoptic","CB","GWI","WC","A",10,"GWI_202407_WC_LYSA_10CM",2024,7,25,"","",54.0800155957579,"Within_Range","SO4 checks perc diff out of range",205.391393511989,"Within_Range","",13.1570186943,"2024-08-08","<80% of Sulfate Check Standards are within range of expected concentration - REASSESS; 
  Check standards 1 and 2 are lower than the expected concentrations. 
  Some SWH samples had no SO4 (bdl). 
  Some sample IDs are missing from metadata: MSM_202407_UP_A_20CM
  ",""
"99","COMPASS: Synoptic","CB","GWI","WC","A",20,"GWI_202407_WC_LYSA_20CM",2024,7,25,"","",57.1806300686213,"Within_Range","SO4 checks perc diff out of range",359.601083215797,"Within_Range","",23.0354061288,"2024-08-08","<80% of Sulfate Check Standards are within range of expected concentration - REASSESS; 
  Check standards 1 and 2 are lower than the expected concentrations. 
  Some SWH samples had no SO4 (bdl). 
  Some sample IDs are missing from metadata: MSM_202407_UP_A_20CM
  ",""
"100","COMPASS: Synoptic","CB","GWI","WC","A",45,"GWI_202407_WC_LYSA_45CM",2024,7,25,"","",42.0804148471616,"Within_Range","SO4 checks perc diff out of range",339.545935119887,"Within_Range","",21.7507104438,"2024-08-08","<80% of Sulfate Check Standards are within range of expected concentration - REASSESS; 
  Check standards 1 and 2 are lower than the expected concentrations. 
  Some SWH samples had no SO4 (bdl). 
  Some sample IDs are missing from metadata: MSM_202407_UP_A_20CM
  ",""
"101","COMPASS: Synoptic","CB","GWI","WC","B",10,"GWI_202407_WC_LYSB_10CM",2024,7,25,"","",47.5172208359326,"Within_Range","SO4 checks perc diff out of range",192.76210719323,"Within_Range","",12.3480099769,"2024-08-08","<80% of Sulfate Check Standards are within range of expected concentration - REASSESS; 
  Check standards 1 and 2 are lower than the expected concentrations. 
  Some SWH samples had no SO4 (bdl). 
  Some sample IDs are missing from metadata: MSM_202407_UP_A_20CM
  ",""
"102","COMPASS: Synoptic","CB","GWI","WC","B",20,"GWI_202407_WC_LYSB_20CM",2024,7,25,"","",69.6057361197754,"Within_Range","SO4 checks perc diff out of range",320.726913963329,"Within_Range","",20.5451987637,"2024-08-08","<80% of Sulfate Check Standards are within range of expected concentration - REASSESS; 
  Check standards 1 and 2 are lower than the expected concentrations. 
  Some SWH samples had no SO4 (bdl). 
  Some sample IDs are missing from metadata: MSM_202407_UP_A_20CM
  ",""
"103","COMPASS: Synoptic","CB","GWI","WC","B",45,"GWI_202407_WC_LYSB_45CM",2024,7,25,"","",46.8674578914535,"Within_Range","SO4 checks perc diff out of range",364.737706629055,"Within_Range","",23.3644487219,"2024-08-08","<80% of Sulfate Check Standards are within range of expected concentration - REASSESS; 
  Check standards 1 and 2 are lower than the expected concentrations. 
  Some SWH samples had no SO4 (bdl). 
  Some sample IDs are missing from metadata: MSM_202407_UP_A_20CM
  ",""
"104","COMPASS: Synoptic","CB","GWI","WC","C",10,"GWI_202407_WC_LYSC_10CM",2024,7,25,"","",87.3131503431067,"Within_Range","SO4 checks perc diff out of range",319.164064880113,"Within_Range","",20.4450855427,"2024-08-08","<80% of Sulfate Check Standards are within range of expected concentration - REASSESS; 
  Check standards 1 and 2 are lower than the expected concentrations. 
  Some SWH samples had no SO4 (bdl). 
  Some sample IDs are missing from metadata: MSM_202407_UP_A_20CM
  ",""
"105","COMPASS: Synoptic","CB","GWI","WC","C",20,"GWI_202407_WC_LYSC_20CM",2024,7,25,"","",62.8183562071117,"Within_Range","SO4 checks perc diff out of range",382.950200282087,"Within_Range","",24.5311073722,"2024-08-08","<80% of Sulfate Check Standards are within range of expected concentration - REASSESS; 
  Check standards 1 and 2 are lower than the expected concentrations. 
  Some SWH samples had no SO4 (bdl). 
  Some sample IDs are missing from metadata: MSM_202407_UP_A_20CM
  ",""
"106","COMPASS: Synoptic","CB","GWI","WC","C",45,"GWI_202407_WC_LYSC_45CM",2024,7,25,"","",42.2505708047411,"Within_Range","SO4 checks perc diff out of range",343.17791819464,"Within_Range","",21.9833685604,"2024-08-08","<80% of Sulfate Check Standards are within range of expected concentration - REASSESS; 
  Check standards 1 and 2 are lower than the expected concentrations. 
  Some SWH samples had no SO4 (bdl). 
  Some sample IDs are missing from metadata: MSM_202407_UP_A_20CM
  ",""
"107","COMPASS: Synoptic","CB","GWI","SW","A",0,"GWI_202407_SW_A",2024,7,25,"","",48.0031441048035,"Within_Range","SO4 checks perc diff out of range",313.873159379408,"Within_Range","",20.1061599245,"2024-08-08","<80% of Sulfate Check Standards are within range of expected concentration - REASSESS; 
  Check standards 1 and 2 are lower than the expected concentrations. 
  Some SWH samples had no SO4 (bdl). 
  Some sample IDs are missing from metadata: MSM_202407_UP_A_20CM
  ",""
"108","COMPASS: Synoptic","CB","GWI","SW","B",0,"GWI_202407_SW_B",2024,7,25,"","",47.5574048658765,"Within_Range","SO4 checks perc diff out of range",309.700998589563,"Within_Range","",19.8388990228,"2024-08-08","<80% of Sulfate Check Standards are within range of expected concentration - REASSESS; 
  Check standards 1 and 2 are lower than the expected concentrations. 
  Some SWH samples had no SO4 (bdl). 
  Some sample IDs are missing from metadata: MSM_202407_UP_A_20CM
  ",""
"109","COMPASS: Synoptic","CB","GWI","SW","C",0,"GWI_202407_SW_C",2024,7,25,"","",47.2553462258266,"Within_Range","SO4 checks perc diff out of range",308.508112834979,"Within_Range","",19.7624849682,"2024-08-08","<80% of Sulfate Check Standards are within range of expected concentration - REASSESS; 
  Check standards 1 and 2 are lower than the expected concentrations. 
  Some SWH samples had no SO4 (bdl). 
  Some sample IDs are missing from metadata: MSM_202407_UP_A_20CM
  ",""
