RUNSTARTED,1655221488,6/14/2022 11:44,,,Conc,Abs,,Dil,,,,,,
QCPRORESULT,NORMAL,0.003583,1655336885,,,,,,,,,,,
QCPRODECISION,OUT,1655336885,,,,,,,,,,,,
QCPROACTION,CONTINUE,1655336885,,,,,,,,,,,,
RESULT,-3,C12,Blank,10,0.00197,0.000934,0,0,0,512,mg P/L,o-PHOS 0.3,1655336966,6/15/2022 19:49
QCPRORESULT,NORMAL,0,1655336966,,,,,,,,,,,
QCPRODECISION,IN,1655336966,,,,,,,,,,,,
RESULT,5,U1,GCrew_UP_LysB_10cm,11,0.020422,0.00879,0,0,0,512,mg P/L,o-PHOS 0.3,1655337047,6/15/2022 19:50
RESULT,5,C13,Duplicate,12,0.020625,0.008877,0,0,0,512,mg P/L,o-PHOS 0.3,1655337128,6/15/2022 19:52
QCPRORESULT,DUPLICATE,0.990699,1655337128,,,,,,,,,,,
QCPRODECISION,IN,1655337128,,,,,,,,,,,,
RESULT,5,C14,Auto Spike,13,1.090373,0.450414,0,0,0,512,mg P/L,o-PHOS 0.3,1655337210,6/15/2022 19:53
QCPRORESULT,AUTO SPIKE,703.915405,1655337210,,,,,,,,,,,
QCPRODECISION,OUT,1655337210,,,,,,,,,,,,
QCPROACTION,CONTINUE,1655337210,,,,,,,,,,,,
AUTODILUTION,APPROVED,1655337210,,,,,,,,,,,,
AUTODILUTION,ADDED,1655337210,,,,,,,,,,,,
RESULT,6,U2,GCrew_UP_LysA_20cm,14,0.937753,0.399348,0,0,0,531,mg P/L,o-PHOS 0.3,1655337291,6/15/2022 19:54
AUTODILUTION,APPROVED,1655337291,,,,,,,,,,,,
AUTODILUTION,ADDED,1655337291,,,,,,,,,,,,
RESULT,6,C13,Duplicate,15,0.485156,0.206652,0,0,0,512,mg P/L,o-PHOS 0.3,1655337372,6/15/2022 19:56
QCPRORESULT,DUPLICATE,63.615784,1655337372,,,,,,,,,,,
QCPRODECISION,OUT,1655337372,,,,,,,,,,,,
QCPROACTION,CONTINUE,1655337372,,,,,,,,,,,,
AUTODILUTION,APPROVED,1655337372,,,,,,,,,,,,
AUTODILUTION,ADDED,1655337372,,,,,,,,,,,,
RESULT,6,C14,Auto Spike,16,0.69798,0.288358,0,0,0,512,mg P/L,o-PHOS 0.3,1655337453,6/15/2022 19:57
QCPRORESULT,AUTO SPIKE,-157.744995,1655337453,,,,,,,,,,,
QCPRODECISION,OUT,1655337453,,,,,,,,,,,,
QCPROACTION,CONTINUE,1655337453,,,,,,,,,,,,
AUTODILUTION,APPROVED,1655337453,,,,,,,,,,,,
AUTODILUTION,ADDED,1655337453,,,,,,,,,,,,
RESULT,7,U3,GCrew_UP_LysB_20cm,17,0.015569,0.006724,0,0,0,512,mg P/L,o-PHOS 0.3,1655337534,6/15/2022 19:58
RESULT,7,C13,Duplicate,18,0.013029,0.005643,0,0,0,512,mg P/L,o-PHOS 0.3,1655337615,6/15/2022 20:00
QCPRORESULT,DUPLICATE,17.764109,1655337615,,,,,,,,,,,
QCPRODECISION,OUT,1655337615,,,,,,,,,,,,
QCPROACTION,CONTINUE,1655337615,,,,,,,,,,,,
RESULT,7,C14,Auto Spike,19,0.81102,0.335043,0,0,0,512,mg P/L,o-PHOS 0.3,1655337698,6/15/2022 20:01
QCPRORESULT,AUTO SPIKE,523.323303,1655337698,,,,,,,,,,,
QCPRODECISION,OUT,1655337698,,,,,,,,,,,,
QCPROACTION,CONTINUE,1655337698,,,,,,,,,,,,
AUTODILUTION,APPROVED,1655337698,,,,,,,,,,,,
AUTODILUTION,ADDED,1655337698,,,,,,,,,,,,
RESULT,8,U4,GCrew_TR_LysA_10cm,20,0.004501,0.002012,0,0,0,512,mg P/L,o-PHOS 0.3,1655337779,6/15/2022 20:02
RESULT,-3,C11,0.15 mg/L,21,0.131411,0.056044,0,0,0,512,mg P/L,o-PHOS 0.3,1655337860,6/15/2022 20:04
QCPRORESULT,NORMAL,0.003589,1655337860,,,,,,,,,,,
QCPRODECISION,OUT,1655337860,,,,,,,,,,,,
QCPROACTION,CONTINUE,1655337860,,,,,,,,,,,,
RESULT,-3,C12,Blank,22,0.001893,0.000902,0,0,0,512,mg P/L,o-PHOS 0.3,1655337942,6/15/2022 20:05
QCPRORESULT,NORMAL,0,1655337942,,,,,,,,,,,
QCPRODECISION,IN,1655337942,,,,,,,,,,,,
RESULT,9,U5,GCrew_TR_LysB_10cm,23,0.008058,0.003526,0,0,0,512,mg P/L,o-PHOS 0.3,1655338024,6/15/2022 20:07
RESULT,10,U6,GCrew_TR_LysC_10cm,24,0.023584,0.010137,0,0,0,512,mg P/L,o-PHOS 0.3,1655338104,6/15/2022 20:08
RESULT,10,C13,Duplicate,25,0.022888,0.00984,0,0,0,512,mg P/L,o-PHOS 0.3,1655338186,6/15/2022 20:09
QCPRORESULT,DUPLICATE,2.997956,1655338186,,,,,,,,,,,
QCPRODECISION,IN,1655338186,,,,,,,,,,,,
RESULT,10,C14,Auto Spike,26,0.748329,0.309151,0,0,0,512,mg P/L,o-PHOS 0.3,1655338267,6/15/2022 20:11
QCPRORESULT,AUTO SPIKE,476.805511,1655338267,,,,,,,,,,,
QCPRODECISION,OUT,1655338267,,,,,,,,,,,,
QCPROACTION,CONTINUE,1655338267,,,,,,,,,,,,
AUTODILUTION,APPROVED,1655338268,,,,,,,,,,,,
AUTODILUTION,ADDED,1655338268,,,,,,,,,,,,
RESULT,11,U7,GCrew_TR_LysA_20cm,27,0.00384,0.00173,0,0,0,512,mg P/L,o-PHOS 0.3,1655338349,6/15/2022 20:12
RESULT,12,U8,GCrew_TR_LysB_20cm,28,0.006376,0.00281,0,0,0,512,mg P/L,o-PHOS 0.3,1655338430,6/15/2022 20:13
RESULT,13,U9,GCrew_TR_LysC_20cm,29,0.009028,0.003939,0,0,0,512,mg P/L,o-PHOS 0.3,1655338511,6/15/2022 20:15
RESULT,13,C13,Duplicate,30,0.008968,0.003913,0,0,0,512,mg P/L,o-PHOS 0.3,1655338591,6/15/2022 20:16
QCPRORESULT,DUPLICATE,0.675501,1655338591,,,,,,,,,,,
QCPRODECISION,IN,1655338591,,,,,,,,,,,,
RESULT,13,C14,Auto Spike,31,0.712671,0.294425,0,0,0,512,mg P/L,o-PHOS 0.3,1655338674,6/15/2022 20:17
QCPRORESULT,AUTO SPIKE,462.922729,1655338674,,,,,,,,,,,
QCPRODECISION,OUT,1655338674,,,,,,,,,,,,
QCPROACTION,CONTINUE,1655338674,,,,,,,,,,,,
AUTODILUTION,APPROVED,1655338675,,,,,,,,,,,,
AUTODILUTION,ADDED,1655338675,,,,,,,,,,,,
RESULT,14,U10,GCrew_TR_LysA_45cm,32,0.003779,0.001704,0,0,0,512,mg P/L,o-PHOS 0.3,1655338756,6/15/2022 20:19
RESULT,-3,C11,0.15 mg/L,33,0.133413,0.056897,0,0,0,512,mg P/L,o-PHOS 0.3,1655338837,6/15/2022 20:20
QCPRORESULT,NORMAL,0.001587,1655338837,,,,,,,,,,,
QCPRODECISION,OUT,1655338837,,,,,,,,,,,,
QCPROACTION,CONTINUE,1655338837,,,,,,,,,,,,
RESULT,-3,C12,Blank,34,0.001847,0.000882,0,0,0,512,mg P/L,o-PHOS 0.3,1655338918,6/15/2022 20:21
QCPRORESULT,NORMAL,0,1655338918,,,,,,,,,,,
QCPRODECISION,IN,1655338918,,,,,,,,,,,,
RESULT,15,U11,GCrew_TR_LysB_45cm,35,0.003679,0.001662,0,0,0,512,mg P/L,o-PHOS 0.3,1655339000,6/15/2022 20:23
RESULT,16,U12,GCrew_TR_LysC_45cm,36,0.005883,0.0026,0,0,0,512,mg P/L,o-PHOS 0.3,1655339082,6/15/2022 20:24
RESULT,16,C13,Duplicate,37,0.006649,0.002926,0,0,0,512,mg P/L,o-PHOS 0.3,1655339163,6/15/2022 20:26
QCPRORESULT,DUPLICATE,12.229687,1655339163,,,,,,,,,,,
QCPRODECISION,OUT,1655339163,,,,,,,,,,,,
QCPROACTION,CONTINUE,1655339163,,,,,,,,,,,,
RESULT,16,C14,Auto Spike,38,0.832274,0.34382,0,0,0,512,mg P/L,o-PHOS 0.3,1655339245,6/15/2022 20:27
QCPRORESULT,AUTO SPIKE,543.678284,1655339245,,,,,,,,,,,
QCPRODECISION,OUT,1655339245,,,,,,,,,,,,
QCPROACTION,CONTINUE,1655339245,,,,,,,,,,,,
AUTODILUTION,APPROVED,1655339246,,,,,,,,,,,,
AUTODILUTION,ADDED,1655339246,,,,,,,,,,,,
RESULT,17,U13,GCrew_WC_SipA_10cm,39,0.129807,0.055361,0,0,0,512,mg P/L,o-PHOS 0.3,1655339326,6/15/2022 20:28
RESULT,18,U14,GCrew_WC_SipB_10cm,40,0.153755,0.065557,0,0,0,512,mg P/L,o-PHOS 0.3,1655339408,6/15/2022 20:30
RESULT,19,U15,GCrew_WC_SipC_10cm,41,0.189016,0.08057,0,0,0,512,mg P/L,o-PHOS 0.3,1655339490,6/15/2022 20:31
RESULT,19,C13,Duplicate,42,0.172213,0.073416,0,0,0,512,mg P/L,o-PHOS 0.3,1655339570,6/15/2022 20:32
QCPRORESULT,DUPLICATE,9.303055,1655339570,,,,,,,,,,,
QCPRODECISION,IN,1655339570,,,,,,,,,,,,
RESULT,19,C14,Auto Spike,43,0.68161,0.281597,0,0,0,512,mg P/L,o-PHOS 0.3,1655339653,6/15/2022 20:34
QCPRORESULT,AUTO SPIKE,324.074982,1655339653,,,,,,,,,,,
QCPRODECISION,OUT,1655339653,,,,,,,,,,,,
QCPROACTION,CONTINUE,1655339653,,,,,,,,,,,,
AUTODILUTION,APPROVED,1655339654,,,,,,,,,,,,
AUTODILUTION,ADDED,1655339654,,,,,,,,,,,,
RESULT,20,U16,GCrew_WC_SipA_20cm,44,0.194354,0.082842,0,0,0,512,mg P/L,o-PHOS 0.3,1655339735,6/15/2022 20:35
RESULT,-3,C11,0.15 mg/L,45,0.134414,0.057323,0,0,0,512,mg P/L,o-PHOS 0.3,1655339816,6/15/2022 20:36
QCPRORESULT,NORMAL,0.000586,1655339816,,,,,,,,,,,
QCPRODECISION,OUT,1655339816,,,,,,,,,,,,
QCPROACTION,CONTINUE,1655339816,,,,,,,,,,,,
RESULT,-3,C12,Blank,46,0.002337,0.00109,0,0,0,512,mg P/L,o-PHOS 0.3,1655339898,6/15/2022 20:38
QCPRORESULT,NORMAL,0,1655339898,,,,,,,,,,,
QCPRODECISION,IN,1655339898,,,,,,,,,,,,
RESULT,21,U17,GCrew_WC_SipB_20cm,47,0.261797,0.111557,0,0,0,512,mg P/L,o-PHOS 0.3,1655339981,6/15/2022 20:39
RESULT,22,U18,GCrew_WC_SipC_20cm,48,0.182828,0.077935,0,0,0,512,mg P/L,o-PHOS 0.3,1655340061,6/15/2022 20:41
RESULT,22,C13,Duplicate,49,0.167497,0.071408,0,0,0,512,mg P/L,o-PHOS 0.3,1655340143,6/15/2022 20:42
QCPRORESULT,DUPLICATE,8.75251,1655340143,,,,,,,,,,,
QCPRODECISION,IN,1655340143,,,,,,,,,,,,
RESULT,22,C14,Auto Spike,50,0.798459,0.329855,0,0,0,512,mg P/L,o-PHOS 0.3,1655340224,6/15/2022 20:43
QCPRORESULT,AUTO SPIKE,405.020538,1655340224,,,,,,,,,,,
QCPRODECISION,OUT,1655340224,,,,,,,,,,,,
QCPROACTION,CONTINUE,1655340224,,,,,,,,,,,,
AUTODILUTION,APPROVED,1655340225,,,,,,,,,,,,
AUTODILUTION,ADDED,1655340225,,,,,,,,,,,,
RESULT,23,U19,GCrew_WC_SipA_45cm,51,0.476831,0.203108,0,0,0,531,mg P/L,o-PHOS 0.3,1655340307,6/15/2022 20:45
AUTODILUTION,APPROVED,1655340307,,,,,,,,,,,,
AUTODILUTION,ADDED,1655340307,,,,,,,,,,,,
RESULT,24,U20,GCrew_WC_SipB_45cm,52,0.389736,0.166027,0,0,0,531,mg P/L,o-PHOS 0.3,1655340389,6/15/2022 20:46
AUTODILUTION,APPROVED,1655340389,,,,,,,,,,,,
AUTODILUTION,ADDED,1655340389,,,,,,,,,,,,
RESULT,25,U21,GCrew_WC_SipC_45cm,53,0.201834,0.086027,0,0,0,512,mg P/L,o-PHOS 0.3,1655340469,6/15/2022 20:47
RESULT,25,C13,Duplicate,54,0.179063,0.076332,0,0,0,512,mg P/L,o-PHOS 0.3,1655340551,6/15/2022 20:49
QCPRORESULT,DUPLICATE,11.956333,1655340551,,,,,,,,,,,
QCPRODECISION,OUT,1655340551,,,,,,,,,,,,
QCPROACTION,CONTINUE,1655340551,,,,,,,,,,,,
RESULT,25,C14,Auto Spike,55,0.72981,0.301503,0,0,0,512,mg P/L,o-PHOS 0.3,1655340633,6/15/2022 20:50
QCPRORESULT,AUTO SPIKE,347.352905,1655340633,,,,,,,,,,,
QCPRODECISION,OUT,1655340633,,,,,,,,,,,,
QCPROACTION,CONTINUE,1655340633,,,,,,,,,,,,
AUTODILUTION,APPROVED,1655340634,,,,,,,,,,,,
AUTODILUTION,ADDED,1655340634,,,,,,,,,,,,
RESULT,26,U22,GCrew_WC_LysA_10cm,56,0.171798,0.073239,0,0,0,512,mg P/L,o-PHOS 0.3,1655340715,6/15/2022 20:51
RESULT,-3,C11,0.15 mg/L,57,0.134162,0.057215,0,0,0,512,mg P/L,o-PHOS 0.3,1655340796,6/15/2022 20:53
QCPRORESULT,NORMAL,0.000838,1655340796,,,,,,,,,,,
QCPRODECISION,OUT,1655340796,,,,,,,,,,,,
QCPROACTION,CONTINUE,1655340796,,,,,,,,,,,,
RESULT,-3,C12,Blank,58,0.001884,0.000897,0,0,0,512,mg P/L,o-PHOS 0.3,1655340879,6/15/2022 20:54
QCPRORESULT,NORMAL,0,1655340879,,,,,,,,,,,
QCPRODECISION,IN,1655340879,,,,,,,,,,,,
RESULT,27,U23,GCrew_WC_LysA_20cm,59,0.254874,0.108609,0,0,0,512,mg P/L,o-PHOS 0.3,1655340961,6/15/2022 20:56
RESULT,28,U24,GCrew_WC_LysA_45cm,60,0.471203,0.200712,0,0,0,531,mg P/L,o-PHOS 0.3,1655341042,6/15/2022 20:57
AUTODILUTION,APPROVED,1655341042,,,,,,,,,,,,
AUTODILUTION,ADDED,1655341042,,,,,,,,,,,,
RESULT,28,C13,Duplicate,61,0.409931,0.174625,0,0,0,512,mg P/L,o-PHOS 0.3,1655341123,6/15/2022 20:58
QCPRORESULT,DUPLICATE,13.907651,1655341123,,,,,,,,,,,
QCPRODECISION,OUT,1655341123,,,,,,,,,,,,
QCPROACTION,CONTINUE,1655341123,,,,,,,,,,,,
AUTODILUTION,APPROVED,1655341124,,,,,,,,,,,,
AUTODILUTION,ADDED,1655341124,,,,,,,,,,,,
RESULT,28,C14,Auto Spike,62,0.794907,0.328388,0,0,0,512,mg P/L,o-PHOS 0.3,1655341205,6/15/2022 21:00
QCPRORESULT,AUTO SPIKE,212.962997,1655341205,,,,,,,,,,,
QCPRODECISION,OUT,1655341205,,,,,,,,,,,,
QCPROACTION,CONTINUE,1655341205,,,,,,,,,,,,
AUTODILUTION,APPROVED,1655341206,,,,,,,,,,,,
AUTODILUTION,ADDED,1655341206,,,,,,,,,,,,
RESULT,29,U25,MSM_UP_RHZ_Tree1,63,0.130997,0.055868,0,0,0,512,mg P/L,o-PHOS 0.3,1655341287,6/15/2022 21:01
RESULT,29,C13,Duplicate,64,0.660054,0.281116,0,0,0,512,mg P/L,o-PHOS 0.3,1655341368,6/15/2022 21:02
QCPRORESULT,DUPLICATE,133.760529,1655341368,,,,,,,,,,,
QCPRODECISION,OUT,1655341368,,,,,,,,,,,,
QCPROACTION,CONTINUE,1655341368,,,,,,,,,,,,
AUTODILUTION,APPROVED,1655341369,,,,,,,,,,,,
AUTODILUTION,ADDED,1655341369,,,,,,,,,,,,
RESULT,29,C14,Auto Spike,65,1.412523,0.58346,0,0,0,512,mg P/L,o-PHOS 0.3,1655341450,6/15/2022 21:04
QCPRORESULT,AUTO SPIKE,843.10907,1655341450,,,,,,,,,,,
QCPRODECISION,OUT,1655341450,,,,,,,,,,,,
QCPROACTION,CONTINUE,1655341450,,,,,,,,,,,,
AUTODILUTION,APPROVED,1655341451,,,,,,,,,,,,
AUTODILUTION,ADDED,1655341451,,,,,,,,,,,,
RESULT,30,U26,MSM_UP_RHZ_Tree2,66,0.079738,0.034044,0,0,0,512,mg P/L,o-PHOS 0.3,1655341533,6/15/2022 21:05
RESULT,30,C13,Duplicate,67,0.964017,0.410529,0,0,0,512,mg P/L,o-PHOS 0.3,1655341614,6/15/2022 21:06
QCPRORESULT,DUPLICATE,169.442001,1655341614,,,,,,,,,,,
QCPRODECISION,OUT,1655341614,,,,,,,,,,,,
QCPROACTION,CONTINUE,1655341614,,,,,,,,,,,,
AUTODILUTION,APPROVED,1655341615,,,,,,,,,,,,
AUTODILUTION,ADDED,1655341615,,,,,,,,,,,,
RESULT,30,C14,Auto Spike,68,0.788705,0.325827,0,0,0,512,mg P/L,o-PHOS 0.3,1655341696,6/15/2022 21:08
QCPRORESULT,AUTO SPIKE,466.426086,1655341696,,,,,,,,,,,
QCPRODECISION,OUT,1655341696,,,,,,,,,,,,
QCPROACTION,CONTINUE,1655341696,,,,,,,,,,,,
AUTODILUTION,APPROVED,1655341698,,,,,,,,,,,,
AUTODILUTION,ADDED,1655341698,,,,,,,,,,,,
RESULT,-3,C11,0.15 mg/L,69,0.136685,0.05829,0,0,0,512,mg P/L,o-PHOS 0.3,1655341779,6/15/2022 21:09
QCPRORESULT,NORMAL,0,1655341779,,,,,,,,,,,
QCPRODECISION,IN,1655341779,,,,,,,,,,,,
RESULT,-3,C12,Blank,70,0.001742,0.000837,0,0,0,512,mg P/L,o-PHOS 0.3,1655341862,6/15/2022 21:11
QCPRORESULT,NORMAL,0,1655341862,,,,,,,,,,,
QCPRODECISION,IN,1655341862,,,,,,,,,,,,
RESULT,31,U27,MSM_UP_RHZ_Tree3,71,1.205821,0.513479,0,0,0,531,mg P/L,o-PHOS 0.3,1655341944,6/15/2022 21:12
AUTODILUTION,APPROVED,1655341944,,,,,,,,,,,,
AUTODILUTION,ADDED,1655341944,,,,,,,,,,,,
RESULT,32,U28,MSM_UP_RHZ_Tree4,72,0.029684,0.012734,0,0,0,512,mg P/L,o-PHOS 0.3,1655342025,6/15/2022 21:13
RESULT,33,U29,MSM_UP_RHZ_Tree5,73,0.067123,0.028673,0,0,0,512,mg P/L,o-PHOS 0.3,1655342106,6/15/2022 21:15
RESULT,34,U30,MSM_UP_RHZ_Tree6,74,0.067407,0.028794,0,0,0,512,mg P/L,o-PHOS 0.3,1655342187,6/15/2022 21:16
RESULT,35,U31,MSM_UP_RHZ_Tree7,75,0.03844,0.016462,0,0,0,512,mg P/L,o-PHOS 0.3,1655342267,6/15/2022 21:17
RESULT,35,C13,Duplicate,76,1.370633,0.583648,0,0,0,512,mg P/L,o-PHOS 0.3,1655342349,6/15/2022 21:19
QCPRORESULT,DUPLICATE,189.087738,1655342349,,,,,,,,,,,
QCPRODECISION,OUT,1655342349,,,,,,,,,,,,
QCPROACTION,CONTINUE,1655342349,,,,,,,,,,,,
AUTODILUTION,APPROVED,1655342350,,,,,,,,,,,,
AUTODILUTION,ADDED,1655342350,,,,,,,,,,,,
RESULT,35,C14,Auto Spike,77,0.902433,0.372796,0,0,0,512,mg P/L,o-PHOS 0.3,1655342432,6/15/2022 21:20
QCPRORESULT,AUTO SPIKE,568.416443,1655342432,,,,,,,,,,,
QCPRODECISION,OUT,1655342432,,,,,,,,,,,,
QCPROACTION,CONTINUE,1655342432,,,,,,,,,,,,
AUTODILUTION,APPROVED,1655342433,,,,,,,,,,,,
AUTODILUTION,ADDED,1655342433,,,,,,,,,,,,
RESULT,36,U32,MSM_UP_RHZ_Tree8,78,1.29891,0.553111,0,0,0,531,mg P/L,o-PHOS 0.3,1655342514,6/15/2022 21:21
AUTODILUTION,APPROVED,1655342514,,,,,,,,,,,,
AUTODILUTION,ADDED,1655342514,,,,,,,,,,,,
RESULT,36,C13,Duplicate,79,1.582013,0.673644,0,0,0,512,mg P/L,o-PHOS 0.3,1655342595,6/15/2022 21:23
QCPRORESULT,DUPLICATE,19.65369,1655342595,,,,,,,,,,,
QCPRODECISION,OUT,1655342595,,,,,,,,,,,,
QCPROACTION,CONTINUE,1655342595,,,,,,,,,,,,
AUTODILUTION,APPROVED,1655342597,,,,,,,,,,,,
AUTODILUTION,ADDED,1655342597,,,,,,,,,,,,
RESULT,36,C14,Auto Spike,80,0.711931,0.294119,0,0,0,512,mg P/L,o-PHOS 0.3,1655342678,6/15/2022 21:24
QCPRORESULT,AUTO SPIKE,-386.170135,1655342678,,,,,,,,,,,
QCPRODECISION,OUT,1655342678,,,,,,,,,,,,
QCPROACTION,CONTINUE,1655342678,,,,,,,,,,,,
AUTODILUTION,APPROVED,1655342680,,,,,,,,,,,,
AUTODILUTION,ADDED,1655342680,,,,,,,,,,,,
RESULT,-3,C11,0.15 mg/L,81,0.135814,0.057919,0,0,0,512,mg P/L,o-PHOS 0.3,1655342761,6/15/2022 21:26
QCPRORESULT,NORMAL,0,1655342761,,,,,,,,,,,
QCPRODECISION,IN,1655342761,,,,,,,,,,,,
RESULT,-3,C12,Blank,82,0.001896,0.000903,0,0,0,512,mg P/L,o-PHOS 0.3,1655342844,6/15/2022 21:27
QCPRORESULT,NORMAL,0,1655342844,,,,,,,,,,,
QCPRODECISION,IN,1655342844,,,,,,,,,,,,
RESULT,37,U33,MSM_TR_RHZ_Tree1,83,0.00772,0.003382,0,0,0,512,mg P/L,o-PHOS 0.3,1655342927,6/15/2022 21:28
RESULT,37,C13,Duplicate,84,0.005965,0.002635,0,0,0,512,mg P/L,o-PHOS 0.3,1655343008,6/15/2022 21:30
QCPRORESULT,DUPLICATE,25.648773,1655343008,,,,,,,,,,,
QCPRODECISION,OUT,1655343008,,,,,,,,,,,,
QCPROACTION,CONTINUE,1655343008,,,,,,,,,,,,
RESULT,37,C14,Auto Spike,85,1.543073,0.637377,0,0,0,512,mg P/L,o-PHOS 0.3,1655343091,6/15/2022 21:31
QCPRORESULT,AUTO SPIKE,1010.101013,1655343091,,,,,,,,,,,
QCPRODECISION,OUT,1655343091,,,,,,,,,,,,
QCPROACTION,CONTINUE,1655343091,,,,,,,,,,,,
AUTODILUTION,APPROVED,1655343092,,,,,,,,,,,,
AUTODILUTION,ADDED,1655343092,,,,,,,,,,,,
RESULT,38,U34,MSM_TR_RHZ_Tree2,86,0.012828,0.005557,0,0,0,512,mg P/L,o-PHOS 0.3,1655343173,6/15/2022 21:32
RESULT,38,C13,Duplicate,87,0.011251,0.004886,0,0,0,512,mg P/L,o-PHOS 0.3,1655343254,6/15/2022 21:34
QCPRORESULT,DUPLICATE,13.100198,1655343254,,,,,,,,,,,
QCPRODECISION,OUT,1655343254,,,,,,,,,,,,
QCPROACTION,CONTINUE,1655343254,,,,,,,,,,,,
RESULT,38,C14,Auto Spike,88,1.675456,0.69205,0,0,0,512,mg P/L,o-PHOS 0.3,1655343337,6/15/2022 21:35
QCPRORESULT,AUTO SPIKE,1093.833984,1655343337,,,,,,,,,,,
QCPRODECISION,OUT,1655343337,,,,,,,,,,,,
QCPROACTION,CONTINUE,1655343337,,,,,,,,,,,,
AUTODILUTION,APPROVED,1655343339,,,,,,,,,,,,
AUTODILUTION,ADDED,1655343339,,,,,,,,,,,,
RESULT,39,U35,MSM_TR_RHZ_Tree3,89,0.015372,0.00664,0,0,0,512,mg P/L,o-PHOS 0.3,1655343420,6/15/2022 21:37
RESULT,40,U36,MSM_TR_RHZ_Tree4,90,0.091208,0.038928,0,0,0,512,mg P/L,o-PHOS 0.3,1655343501,6/15/2022 21:38
RESULT,41,U37,MSM_TR_RHZ_Tree5,91,0.00951,0.004144,0,0,0,512,mg P/L,o-PHOS 0.3,1655343582,6/15/2022 21:39
RESULT,41,C13,Duplicate,92,0.004088,0.001836,0,0,0,512,mg P/L,o-PHOS 0.3,1655343663,6/15/2022 21:41
QCPRORESULT,DUPLICATE,79.740685,1655343663,,,,,,,,,,,
QCPRODECISION,OUT,1655343663,,,,,,,,,,,,
QCPROACTION,CONTINUE,1655343663,,,,,,,,,,,,
RESULT,41,C14,Auto Spike,93,0.855936,0.353592,0,0,0,512,mg P/L,o-PHOS 0.3,1655343746,6/15/2022 21:42
QCPRORESULT,AUTO SPIKE,556.859253,1655343746,,,,,,,,,,,
QCPRODECISION,OUT,1655343746,,,,,,,,,,,,
QCPROACTION,CONTINUE,1655343746,,,,,,,,,,,,
AUTODILUTION,APPROVED,1655343748,,,,,,,,,,,,
AUTODILUTION,ADDED,1655343748,,,,,,,,,,,,
RESULT,-3,C11,0.15 mg/L,94,0.133653,0.056999,0,0,0,512,mg P/L,o-PHOS 0.3,1655343829,6/15/2022 21:43
QCPRORESULT,NORMAL,0.001347,1655343829,,,,,,,,,,,
QCPRODECISION,OUT,1655343829,,,,,,,,,,,,
QCPROACTION,CONTINUE,1655343829,,,,,,,,,,,,
RESULT,-3,C12,Blank,95,0.002014,0.000953,0,0,0,512,mg P/L,o-PHOS 0.3,1655343912,6/15/2022 21:45
QCPRORESULT,NORMAL,0,1655343912,,,,,,,,,,,
QCPRODECISION,IN,1655343912,,,,,,,,,,,,
RESULT,42,U38,MSM_TR_RHZ_Tree6,96,0.005538,0.002453,0,0,0,512,mg P/L,o-PHOS 0.3,1655343995,6/15/2022 21:46
RESULT,43,U39,MSM_TR_RHZ_Tree7,97,0.008415,0.003678,0,0,0,512,mg P/L,o-PHOS 0.3,1655344076,6/15/2022 21:47
RESULT,43,C13,Duplicate,98,1.680111,0.715409,0,0,0,512,mg P/L,o-PHOS 0.3,1655344157,6/15/2022 21:49
QCPRORESULT,DUPLICATE,198.006638,1655344157,,,,,,,,,,,
QCPRODECISION,OUT,1655344157,,,,,,,,,,,,
QCPROACTION,CONTINUE,1655344157,,,,,,,,,,,,
AUTODILUTION,APPROVED,1655344159,,,,,,,,,,,,
AUTODILUTION,ADDED,1655344159,,,,,,,,,,,,
RESULT,43,C14,Auto Spike,99,0.807191,0.333461,0,0,0,512,mg P/L,o-PHOS 0.3,1655344240,6/15/2022 21:50
QCPRORESULT,AUTO SPIKE,525.510681,1655344240,,,,,,,,,,,
QCPRODECISION,OUT,1655344240,,,,,,,,,,,,
QCPROACTION,CONTINUE,1655344240,,,,,,,,,,,,
AUTODILUTION,APPROVED,1655344242,,,,,,,,,,,,
AUTODILUTION,ADDED,1655344242,,,,,,,,,,,,
RESULT,44,U40,MSM_TR_RHZ_Tree8,100,0.030456,0.013062,0,0,0,512,mg P/L,o-PHOS 0.3,1655344323,6/15/2022 21:52
RESULT,44,C13,Duplicate,101,1.329351,0.566072,0,0,0,512,mg P/L,o-PHOS 0.3,1655344404,6/15/2022 21:53
QCPRORESULT,DUPLICATE,191.041199,1655344404,,,,,,,,,,,
QCPRODECISION,OUT,1655344404,,,,,,,,,,,,
QCPROACTION,CONTINUE,1655344404,,,,,,,,,,,,
AUTODILUTION,APPROVED,1655344406,,,,,,,,,,,,
AUTODILUTION,ADDED,1655344406,,,,,,,,,,,,
RESULT,44,C14,Auto Spike,102,1.132206,0.467691,0,0,0,512,mg P/L,o-PHOS 0.3,1655344488,6/15/2022 21:54
QCPRORESULT,AUTO SPIKE,724.835693,1655344488,,,,,,,,,,,
QCPRODECISION,OUT,1655344488,,,,,,,,,,,,
QCPROACTION,CONTINUE,1655344488,,,,,,,,,,,,
AUTODILUTION,APPROVED,1655344490,,,,,,,,,,,,
AUTODILUTION,ADDED,1655344490,,,,,,,,,,,,
RESULT,45,U41,peCheck_948ppmNH4_818ppmPO4,103,0.799204,0.34036,0,0,0,531,mg P/L,o-PHOS 0.3,1655344571,6/15/2022 21:56
AUTODILUTION,APPROVED,1655344571,,,,,,,,,,,,
