RUNSTARTED,1655221488,6/14/2022 11:44,,,Conc,Abs,,Dil,,,,,,
RESULT,12,C13,Duplicate,26,0.010096,0.004486,0,0,0,512,mg P/L,o-PHOS 0.3,1655262500,6/14/2022 23:08
QCPRORESULT,DUPLICATE,47.905388,1655262500,,,,,,,,,,,
QCPRODECISION,OUT,1655262500,,,,,,,,,,,,
QCPROACTION,CONTINUE,1655262500,,,,,,,,,,,,
RESULT,12,C14,Auto Spike,27,0.624755,0.253292,0,0,0,512,mg P/L,o-PHOS 0.3,1655262581,6/14/2022 23:09
QCPRORESULT,AUTO SPIKE,400.196747,1655262581,,,,,,,,,,,
QCPRODECISION,OUT,1655262581,,,,,,,,,,,,
QCPROACTION,CONTINUE,1655262581,,,,,,,,,,,,
AUTODILUTION,APPROVED,1655262582,,,,,,,,,,,,
AUTODILUTION,ADDED,1655262582,,,,,,,,,,,,
RESULT,13,U9,MSM_TR_LysA_10cm,28,0.011396,0.005029,0,0,0,512,mg P/L,o-PHOS 0.3,1655262663,6/14/2022 23:11
RESULT,14,U10,MSM_TR_LysB_10cm,29,0.008897,0.003986,0,0,0,512,mg P/L,o-PHOS 0.3,1655262744,6/14/2022 23:12
RESULT,15,U11,MSM_TR_LysC_10cm,30,0.008214,0.0037,0,0,0,512,mg P/L,o-PHOS 0.3,1655262826,6/14/2022 23:13
RESULT,15,C14,Auto Spike,31,0.117139,0.047711,0,0,0,512,mg P/L,o-PHOS 0.3,1655262907,6/14/2022 23:15
QCPRORESULT,AUTO SPIKE,71.660866,1655262907,,,,,,,,,,,
QCPRODECISION,IN,1655262907,,,,,,,,,,,,
RESULT,16,U12,MSM_TR_LysA_20cm,32,0.012035,0.005295,0,0,0,512,mg P/L,o-PHOS 0.3,1655262989,6/14/2022 23:16
RESULT,-3,C11,0.15 mg/L,33,0.133486,0.056002,0,0,0,512,mg P/L,o-PHOS 0.3,1655263069,6/14/2022 23:17
QCPRORESULT,NORMAL,0.001514,1655263069,,,,,,,,,,,
QCPRODECISION,OUT,1655263069,,,,,,,,,,,,
QCPROACTION,CONTINUE,1655263069,,,,,,,,,,,,
RESULT,-3,C12,Blank,34,0.001571,0.000927,0,0,0,512,mg P/L,o-PHOS 0.3,1655263151,6/14/2022 23:19
QCPRORESULT,NORMAL,0,1655263151,,,,,,,,,,,
QCPRODECISION,IN,1655263151,,,,,,,,,,,,
RESULT,17,U13,MSM_TR_LysB_20cm,35,0.008173,0.003683,0,0,0,512,mg P/L,o-PHOS 0.3,1655263233,6/14/2022 23:20
RESULT,18,U14,MSM_TR_LysC_20cm,36,0.009448,0.004215,0,0,0,512,mg P/L,o-PHOS 0.3,1655263314,6/14/2022 23:21
RESULT,18,C14,Auto Spike,37,0.117141,0.047712,0,0,0,512,mg P/L,o-PHOS 0.3,1655263395,6/14/2022 23:23
QCPRORESULT,AUTO SPIKE,70.850739,1655263395,,,,,,,,,,,
QCPRODECISION,IN,1655263395,,,,,,,,,,,,
RESULT,19,U15,MSM_TR_LysA_45cm,38,0.021177,0.009112,0,0,0,512,mg P/L,o-PHOS 0.3,1655263477,6/14/2022 23:24
RESULT,20,U16,MSM_TR_LysB_45cm,39,0.012446,0.005467,0,0,0,512,mg P/L,o-PHOS 0.3,1655263559,6/14/2022 23:25
RESULT,21,U17,MSM_TR_LysC_45cm,40,0.023111,0.00992,0,0,0,512,mg P/L,o-PHOS 0.3,1655263640,6/14/2022 23:27
RESULT,21,C13,Duplicate,41,0.018525,0.008005,0,0,0,512,mg P/L,o-PHOS 0.3,1655263722,6/14/2022 23:28
QCPRORESULT,DUPLICATE,22.030903,1655263722,,,,,,,,,,,
QCPRODECISION,OUT,1655263722,,,,,,,,,,,,
QCPROACTION,CONTINUE,1655263722,,,,,,,,,,,,
RESULT,21,C14,Auto Spike,42,0.76874,0.311605,0,0,0,512,mg P/L,o-PHOS 0.3,1655263803,6/14/2022 23:30
QCPRORESULT,AUTO SPIKE,490.545532,1655263803,,,,,,,,,,,
QCPRODECISION,OUT,1655263803,,,,,,,,,,,,
QCPROACTION,CONTINUE,1655263803,,,,,,,,,,,,
AUTODILUTION,APPROVED,1655263804,,,,,,,,,,,,
AUTODILUTION,ADDED,1655263804,,,,,,,,,,,,
RESULT,22,U18,MSM_WC_SipA_10cm,43,0.010735,0.004753,0,0,0,512,mg P/L,o-PHOS 0.3,1655263886,6/14/2022 23:31
RESULT,23,U19,MSM_WC_SipB_10cm,44,0.004275,0.002056,0,0,0,512,mg P/L,o-PHOS 0.3,1655263967,6/14/2022 23:32
RESULT,-3,C11,0.15 mg/L,45,0.135288,0.056754,0,0,0,512,mg P/L,o-PHOS 0.3,1655264049,6/14/2022 23:34
QCPRORESULT,NORMAL,0,1655264049,,,,,,,,,,,
QCPRODECISION,IN,1655264049,,,,,,,,,,,,
RESULT,-3,C12,Blank,46,0.001731,0.000994,0,0,0,512,mg P/L,o-PHOS 0.3,1655264130,6/14/2022 23:35
QCPRORESULT,NORMAL,0,1655264130,,,,,,,,,,,
QCPRODECISION,IN,1655264130,,,,,,,,,,,,
RESULT,24,U20,MSM_WC_SipC_10cm,47,0.017443,0.007553,0,0,0,512,mg P/L,o-PHOS 0.3,1655264213,6/14/2022 23:36
RESULT,24,C14,Auto Spike,48,0.151092,0.061462,0,0,0,512,mg P/L,o-PHOS 0.3,1655264293,6/14/2022 23:38
QCPRORESULT,AUTO SPIKE,87.926804,1655264293,,,,,,,,,,,
QCPRODECISION,IN,1655264293,,,,,,,,,,,,
RESULT,25,U21,MSM_WC_SipA_20cm,49,0.062092,0.026194,0,0,0,512,mg P/L,o-PHOS 0.3,1655264375,6/14/2022 23:39
RESULT,26,U22,MSM_WC_SipB_20cm,50,0.02473,0.010596,0,0,0,512,mg P/L,o-PHOS 0.3,1655264456,6/14/2022 23:40
RESULT,27,U23,MSM_WC_SipC_20cm,51,0.041794,0.01772,0,0,0,512,mg P/L,o-PHOS 0.3,1655264537,6/14/2022 23:42
RESULT,27,C14,Auto Spike,52,0.1592,0.064746,0,0,0,512,mg P/L,o-PHOS 0.3,1655264618,6/14/2022 23:43
QCPRORESULT,AUTO SPIKE,77.24118,1655264618,,,,,,,,,,,
QCPRODECISION,IN,1655264618,,,,,,,,,,,,
RESULT,28,U24,MSM_WC_SipA_45cm,53,0.009443,0.004213,0,0,0,512,mg P/L,o-PHOS 0.3,1655264700,6/14/2022 23:45
RESULT,29,U25,MSM_WC_SipB_45cm,54,0.006835,0.003124,0,0,0,512,mg P/L,o-PHOS 0.3,1655264782,6/14/2022 23:46
RESULT,30,U26,MSM_WC_SipC_45cm,55,0.016878,0.007317,0,0,0,512,mg P/L,o-PHOS 0.3,1655264862,6/14/2022 23:47
RESULT,30,C13,Duplicate,56,0.016239,0.007051,0,0,0,512,mg P/L,o-PHOS 0.3,1655264944,6/14/2022 23:49
QCPRORESULT,DUPLICATE,3.857943,1655264944,,,,,,,,,,,
QCPRODECISION,IN,1655264944,,,,,,,,,,,,
RESULT,30,C14,Auto Spike,57,0.834982,0.338432,0,0,0,512,mg P/L,o-PHOS 0.3,1655265026,6/14/2022 23:50
QCPRORESULT,AUTO SPIKE,538.226257,1655265026,,,,,,,,,,,
QCPRODECISION,OUT,1655265026,,,,,,,,,,,,
QCPROACTION,CONTINUE,1655265026,,,,,,,,,,,,
AUTODILUTION,APPROVED,1655265027,,,,,,,,,,,,
AUTODILUTION,ADDED,1655265027,,,,,,,,,,,,
RESULT,-3,C11,0.15 mg/L,58,0.136469,0.057247,0,0,0,512,mg P/L,o-PHOS 0.3,1655265108,6/14/2022 23:51
QCPRORESULT,NORMAL,0,1655265108,,,,,,,,,,,
QCPRODECISION,IN,1655265108,,,,,,,,,,,,
RESULT,-3,C12,Blank,59,0.001361,0.000839,0,0,0,512,mg P/L,o-PHOS 0.3,1655265191,6/14/2022 23:53
QCPRORESULT,NORMAL,0,1655265191,,,,,,,,,,,
QCPRODECISION,IN,1655265191,,,,,,,,,,,,
RESULT,31,U27,GWI_UP_LysA_10cm,60,0.01751,0.007581,0,0,0,512,mg P/L,o-PHOS 0.3,1655265273,6/14/2022 23:54
RESULT,32,U28,GWI_UP_LysB_10cm,61,0.020479,0.008821,0,0,0,512,mg P/L,o-PHOS 0.3,1655265354,6/14/2022 23:55
RESULT,33,U29,GWI_UP_LysC_10cm,62,0.010458,0.004637,0,0,0,512,mg P/L,o-PHOS 0.3,1655265435,6/14/2022 23:57
RESULT,33,C14,Auto Spike,63,0.121865,0.049625,0,0,0,512,mg P/L,o-PHOS 0.3,1655265517,6/14/2022 23:58
QCPRORESULT,AUTO SPIKE,73.293694,1655265517,,,,,,,,,,,
QCPRODECISION,IN,1655265517,,,,,,,,,,,,
RESULT,34,U30,GWI_UP_LysA_20cm,64,0.015103,0.006576,0,0,0,512,mg P/L,o-PHOS 0.3,1655265600,6/15/2022 0:00
RESULT,35,U31,GWI_UP_LysB_20cm,65,0.00878,0.003936,0,0,0,512,mg P/L,o-PHOS 0.3,1655265680,6/15/2022 0:01
RESULT,36,U32,GWI_UP_LysC_20cm,66,0.009046,0.004048,0,0,0,512,mg P/L,o-PHOS 0.3,1655265761,6/15/2022 0:02
RESULT,36,C14,Auto Spike,67,0.135554,0.055169,0,0,0,512,mg P/L,o-PHOS 0.3,1655265842,6/15/2022 0:04
QCPRORESULT,AUTO SPIKE,83.228401,1655265842,,,,,,,,,,,
QCPRODECISION,IN,1655265842,,,,,,,,,,,,
RESULT,37,U33,GWI_UP_LysA_45cm,68,0.014939,0.006508,0,0,0,512,mg P/L,o-PHOS 0.3,1655265925,6/15/2022 0:05
RESULT,38,U34,GWI_UP_LysB_45cm,69,0.008866,0.003972,0,0,0,512,mg P/L,o-PHOS 0.3,1655266006,6/15/2022 0:06
RESULT,38,C13,Duplicate,70,0.009599,0.004278,0,0,0,512,mg P/L,o-PHOS 0.3,1655266087,6/15/2022 0:08
QCPRORESULT,DUPLICATE,7.945235,1655266087,,,,,,,,,,,
QCPRODECISION,IN,1655266087,,,,,,,,,,,,
RESULT,38,C14,Auto Spike,71,0.789585,0.320047,0,0,0,512,mg P/L,o-PHOS 0.3,1655266170,6/15/2022 0:09
QCPRORESULT,AUTO SPIKE,513.63147,1655266170,,,,,,,,,,,
QCPRODECISION,OUT,1655266170,,,,,,,,,,,,
QCPROACTION,CONTINUE,1655266170,,,,,,,,,,,,
AUTODILUTION,APPROVED,1655266172,,,,,,,,,,,,
AUTODILUTION,ADDED,1655266172,,,,,,,,,,,,
RESULT,-3,C11,0.15 mg/L,72,0.1362,0.057135,0,0,0,512,mg P/L,o-PHOS 0.3,1655266252,6/15/2022 0:10
QCPRORESULT,NORMAL,0,1655266252,,,,,,,,,,,
QCPRODECISION,IN,1655266252,,,,,,,,,,,,
RESULT,-3,C12,Blank,73,0.001292,0.00081,0,0,0,512,mg P/L,o-PHOS 0.3,1655266335,6/15/2022 0:12
QCPRORESULT,NORMAL,0,1655266335,,,,,,,,,,,
QCPRODECISION,IN,1655266335,,,,,,,,,,,,
RESULT,39,U35,GWI_TR_LysA_10cm,74,0.006666,0.003054,0,0,0,512,mg P/L,o-PHOS 0.3,1655266418,6/15/2022 0:13
RESULT,40,U36,GWI_TR_LysB_10cm,75,0.006758,0.003092,0,0,0,512,mg P/L,o-PHOS 0.3,1655266499,6/15/2022 0:14
RESULT,41,U37,GWI_TR_LysC_10cm,76,0.007963,0.003595,0,0,0,512,mg P/L,o-PHOS 0.3,1655266581,6/15/2022 0:16
RESULT,41,C14,Auto Spike,77,0.115563,0.047073,0,0,0,512,mg P/L,o-PHOS 0.3,1655266661,6/15/2022 0:17
QCPRORESULT,AUTO SPIKE,70.78952,1655266661,,,,,,,,,,,
QCPRODECISION,IN,1655266661,,,,,,,,,,,,
RESULT,42,U38,GWI_TR_LysA_20cm,78,0.010128,0.004499,0,0,0,512,mg P/L,o-PHOS 0.3,1655266744,6/15/2022 0:19
RESULT,43,U39,GWI_TR_LysB_20cm,79,0.007504,0.003404,0,0,0,512,mg P/L,o-PHOS 0.3,1655266825,6/15/2022 0:20
RESULT,44,U40,GWI_TR_LysC_20cm,80,0.006514,0.00299,0,0,0,512,mg P/L,o-PHOS 0.3,1655266906,6/15/2022 0:21
RESULT,44,C14,Auto Spike,81,0.113798,0.046358,0,0,0,512,mg P/L,o-PHOS 0.3,1655266988,6/15/2022 0:23
QCPRORESULT,AUTO SPIKE,70.581757,1655266988,,,,,,,,,,,
QCPRODECISION,IN,1655266988,,,,,,,,,,,,
RESULT,45,U41,GWI_TR_LysB_45cm,82,0.010805,0.004782,0,0,0,512,mg P/L,o-PHOS 0.3,1655267071,6/15/2022 0:24
RESULT,46,U42,GWI_TR_LysC_45cm,83,0.028843,0.012313,0,0,0,512,mg P/L,o-PHOS 0.3,1655267152,6/15/2022 0:25
RESULT,46,C13,Duplicate,84,0.022863,0.009816,0,0,0,512,mg P/L,o-PHOS 0.3,1655267234,6/15/2022 0:27
QCPRORESULT,DUPLICATE,23.128168,1655267234,,,,,,,,,,,
QCPRODECISION,OUT,1655267234,,,,,,,,,,,,
QCPROACTION,CONTINUE,1655267234,,,,,,,,,,,,
RESULT,46,C14,Auto Spike,85,0.813049,0.32955,0,0,0,512,mg P/L,o-PHOS 0.3,1655267316,6/15/2022 0:28
QCPRORESULT,AUTO SPIKE,515.925293,1655267316,,,,,,,,,,,
QCPRODECISION,OUT,1655267316,,,,,,,,,,,,
QCPROACTION,CONTINUE,1655267316,,,,,,,,,,,,
AUTODILUTION,APPROVED,1655267318,,,,,,,,,,,,
AUTODILUTION,ADDED,1655267318,,,,,,,,,,,,
RESULT,-3,C11,0.15 mg/L,86,0.1362,0.057135,0,0,0,512,mg P/L,o-PHOS 0.3,1655267400,6/15/2022 0:30
QCPRORESULT,NORMAL,0,1655267400,,,,,,,,,,,
QCPRODECISION,IN,1655267400,,,,,,,,,,,,
RESULT,-3,C12,Blank,87,0.001484,0.000891,0,0,0,512,mg P/L,o-PHOS 0.3,1655267483,6/15/2022 0:31
QCPRORESULT,NORMAL,0,1655267483,,,,,,,,,,,
QCPRODECISION,IN,1655267483,,,,,,,,,,,,
RESULT,47,U43,GWI_WC_SipA_20cm,88,0.005994,0.002773,0,0,0,512,mg P/L,o-PHOS 0.3,1655267565,6/15/2022 0:32
RESULT,48,U44,GWI_WC_SipC_20cm,89,0.00903,0.004041,0,0,0,512,mg P/L,o-PHOS 0.3,1655267646,6/15/2022 0:34
RESULT,48,C14,Auto Spike,90,0.114727,0.046735,0,0,0,512,mg P/L,o-PHOS 0.3,1655267727,6/15/2022 0:35
QCPRORESULT,AUTO SPIKE,69.537666,1655267727,,,,,,,,,,,
QCPRODECISION,IN,1655267727,,,,,,,,,,,,
RESULT,49,U45,GWI_WC_SipC_45cm,91,0.004208,0.002028,0,0,0,512,mg P/L,o-PHOS 0.3,1655267810,6/15/2022 0:36
RESULT,50,U46,GWI_WC_SipC_45cm,92,0.002174,0.001178,0,0,0,512,mg P/L,o-PHOS 0.3,1655267892,6/15/2022 0:38
RESULT,51,U47,peCheck,93,0.76967,0.321612,0,0,0,531,mg P/L,o-PHOS 0.3,1655267973,6/15/2022 0:39
AUTODILUTION,APPROVED,1655267973,,,,,,,,,,,,
AUTODILUTION,ADDED,1655267973,,,,,,,,,,,,
RESULT,52,U48,Matrix_Check_10ppt,94,0.001808,0.001025,0,0,0,512,mg P/L,o-PHOS 0.3,1655268054,6/15/2022 0:40
RESULT,52,C14,Auto Spike,95,0.113993,0.046437,0,0,0,512,mg P/L,o-PHOS 0.3,1655268135,6/15/2022 0:42
QCPRORESULT,AUTO SPIKE,73.806091,1655268135,,,,,,,,,,,
QCPRODECISION,IN,1655268135,,,,,,,,,,,,
RESULT,53,U49,Matrix_Check_10ppt_B,96,0.002259,0.001214,0,0,0,512,mg P/L,o-PHOS 0.3,1655268219,6/15/2022 0:43
RESULT,53,C14,Auto Spike,97,0.115803,0.04717,0,0,0,512,mg P/L,o-PHOS 0.3,1655268300,6/15/2022 0:45
QCPRORESULT,AUTO SPIKE,74.700356,1655268300,,,,,,,,,,,
QCPRODECISION,IN,1655268300,,,,,,,,,,,,
RESULT,-3,C11,0.15 mg/L,98,0.137414,0.057642,0,0,0,512,mg P/L,o-PHOS 0.3,1655268383,6/15/2022 0:46
QCPRORESULT,NORMAL,0,1655268383,,,,,,,,,,,
QCPRODECISION,IN,1655268383,,,,,,,,,,,,
RESULT,-3,C12,Blank,99,0.001629,0.000951,0,0,0,512,mg P/L,o-PHOS 0.3,1655268466,6/15/2022 0:47
QCPRORESULT,NORMAL,0,1655268466,,,,,,,,,,,
QCPRODECISION,IN,1655268466,,,,,,,,,,,,
RESULT,55,U50,Matrix_Check_20ppt_A,100,0.000546,0.000499,0,0,0,530,mg P/L,o-PHOS 0.3,1655268504,6/15/2022 0:48
RESULT,55,C14,Auto Spike,101,0.113574,0.046268,0,0,0,512,mg P/L,o-PHOS 0.3,1655268585,6/15/2022 0:49
QCPRORESULT,AUTO SPIKE,74.360626,1655268585,,,,,,,,,,,
QCPRODECISION,IN,1655268585,,,,,,,,,,,,
RESULT,56,U51,Matrix_Check_20ppt_B,102,0.000878,0.000637,0,0,0,530,mg P/L,o-PHOS 0.3,1655268665,6/15/2022 0:51
RESULT,56,C14,Auto Spike,103,0.115011,0.046849,0,0,0,512,mg P/L,o-PHOS 0.3,1655268745,6/15/2022 0:52
QCPRORESULT,AUTO SPIKE,75.087486,1655268745,,,,,,,,,,,
QCPRODECISION,IN,1655268745,,,,,,,,,,,,
RESULT,57,U52,MSM_UP_LysA_10cm,104,0.011096,0.004903,0,0,0,512,mg P/L,o-PHOS 0.3,1655268825,6/15/2022 0:53
RESULT,-3,C11,0.15 mg/L,105,0.135934,0.057024,0,0,0,512,mg P/L,o-PHOS 0.3,1655268905,6/15/2022 0:55
QCPRORESULT,NORMAL,0,1655268905,,,,,,,,,,,
QCPRODECISION,IN,1655268905,,,,,,,,,,,,
RESULT,-3,C12,Blank,106,0.001541,0.000914,0,0,0,512,mg P/L,o-PHOS 0.3,1655268985,6/15/2022 0:56
QCPRORESULT,NORMAL,0,1655268985,,,,,,,,,,,
QCPRODECISION,IN,1655268985,,,,,,,,,,,,
